img_id,status,cx,cy,r_inner,r_outer
193486,success,271,282,125,233
193488,success,225,278,130,200
193498,success,232,277,131,191
193500,success,246,251,127,237
193524,success,130,118,52,73
193533,success,130,102,53,96
193567,success,236,187,47,112
193638,success,120,125,30,111
193667,success,194,134,30,104
193668,success,212,163,63,101
193831,success,221,186,62,136
193851,success,126,176,66,88
193993,success,188,170,86,157
194222,success,115,126,65,112
194312,success,187,222,118,187
194317,success,226,249,119,151
194322,success,59,133,67,148
194324,success,191,159,67,114
194343,success,712,596,316,515
194422,success,161,251,56,165
194435,success,172,286,106,183
194437,success,218,234,100,182
194441,success,233,310,127,219
194443,success,217,263,130,177
194451,success,141,287,79,195
194456,success,180,232,130,181
194493,success,244,223,131,212
194592,success,98,120,37,84
194597,success,108,124,58,78
194704,success,207,77,72,119
194710,success,141,159,76,140
194716,success,123,151,53,102
194718,success,490,674,284,373
194719,success,154,158,78,135
194724,success,148,158,76,142
194746,success,243,262,138,213
194748,success,146,172,78,109
194749,success,876,499,230,392
194750,success,133,143,78,105
194753,success,134,162,78,114
194755,success,152,151,77,133
194762,success,122,141,63,89
194770,success,147,154,77,139
194773,success,137,156,69,135
194786,success,138,157,77,107
194787,success,152,153,73,136
194835,success,558,662,275,506
194907,success,234,163,54,120
194912,success,69,111,67,141
194914,success,227,152,40,119
194926,success,276,99,80,147
194927,success,136,172,79,122
194928,success,269,227,107,159
194987,success,248,343,126,292
195011,success,133,162,55,97
195050,success,900,528,115,446
195054,success,616,607,279,425
195056,success,202,233,111,192
195124,success,91,103,65,111
195126,success,143,141,55,136
195127,success,140,46,71,134
195128,success,116,107,32,118
195129,success,144,143,53,128
195130,success,100,79,35,89
195139,success,172,216,96,155
195140,success,122,146,71,115
195149,success,145,71,69,128
195150,success,129,163,75,119
195153,success,133,171,75,130
195154,success,149,147,50,134
195156,success,101,65,59,106
195157,success,137,156,74,140
195180,success,92,92,38,80
195243,success,329,117,53,184
195305,success,343,315,166,270
195313,success,235,314,142,255
195362,success,275,261,104,173
195404,success,207,148,87,189
195417,success,82,107,68,139
195420,success,139,134,67,127
195509,success,176,189,90,157
195530,success,143,173,85,125
195534,success,149,156,71,87
195535,success,357,453,193,274
195601,success,217,430,112,271
195657,success,165,200,99,161
195658,success,139,138,71,123
195706,success,182,104,72,164
195735,success,198,96,53,97
195743,success,196,225,90,149
195932,success,286,580,127,280
195935,success,330,346,170,209
19594,success,129,97,65,89
195944,success,204,230,107,153
195953,success,251,243,106,247
195965,success,85,106,49,105
195993,success,122,120,43,100
195997,success,117,149,78,164
196001,success,179,171,93,145
196037,success,331,348,174,304
196041,success,224,149,53,192
196076,success,89,91,21,77
196102,success,262,334,121,279
196112,success,103,122,58,77
196124,success,158,108,34,79
196212,success,222,271,87,177
196233,success,151,162,63,150
196358,success,84,101,43,69
196359,success,169,184,95,179
196369,success,364,361,125,208
196407,success,137,161,78,98
196415,success,181,88,48,160
196423,success,163,175,85,148
196424,success,143,169,76,116
196431,success,91,187,56,141
196434,success,97,153,42,145
196449,success,140,126,72,121
196454,success,137,142,73,131
196459,success,343,227,56,123
196461,success,208,198,68,126
196486,success,307,245,125,210
196534,success,102,85,33,92
196544,success,118,116,56,91
196557,success,297,396,92,237
196599,success,157,59,86,135
196934,success,162,136,30,113
196937,success,76,107,29,98
196962,success,163,271,84,243
196970,success,159,154,115,175
196990,success,348,285,137,254
196994,success,178,249,67,188
197067,success,168,164,81,124
197080,success,148,169,72,125
197096,success,566,517,144,245
197221,success,257,281,132,244
197223,success,176,130,41,98
197230,success,163,168,45,100
197231,success,223,181,88,129
197236,success,197,155,29,99
197238,success,143,41,34,68
197240,success,224,267,117,146
197242,success,188,75,50,93
197245,success,317,305,161,246
197251,success,136,74,31,81
197252,success,217,90,46,114
197260,success,180,163,35,89
197273,success,117,281,101,171
197276,success,276,298,52,233
197280,success,234,240,114,192
197291,success,155,359,106,200
197310,success,202,196,107,178
197313,success,140,203,81,154
197580,success,419,170,131,198
197612,success,162,297,87,196
197710,success,204,207,96,157
197711,success,198,213,57,157
197792,success,243,251,86,221
197813,success,67,89,40,75
197897,success,565,455,122,318
197899,success,253,534,149,270
197938,success,222,634,111,350
197982,success,523,571,87,279
198171,success,143,175,75,101
198179,success,96,96,44,70
198189,success,373,356,190,289
198203,success,213,230,132,242
198223,success,468,443,185,321
198240,success,270,556,144,300
198314,success,374,215,221,365
198326,success,187,230,106,180
198330,success,116,76,40,100
198374,success,110,84,33,82
19842,success,212,176,53,99
198526,success,115,86,51,98
198588,success,215,156,84,111
198612,success,258,206,105,198
198621,success,244,270,112,176
198622,success,226,143,69,195
198730,success,112,109,48,98
198814,success,149,159,48,97
198996,success,286,277,154,237
199173,success,224,227,121,152
199178,success,223,233,117,170
199184,success,210,241,125,160
199265,success,276,184,70,120
199297,success,127,112,49,89
199323,success,345,364,177,251
199526,success,183,189,88,158
199632,success,215,263,118,176
199725,success,153,161,58,141
199742,success,189,166,39,113
199751,success,148,191,32,135
199759,success,121,70,55,114
199763,success,193,139,28,86
199767,success,134,127,53,125
199769,success,126,138,30,120
199770,success,84,148,53,109
199777,success,191,176,51,94
199784,success,131,149,64,120
199830,success,92,108,52,76
199896,success,149,152,75,126
199933,success,228,179,48,115
199950,success,133,134,60,130
200007,success,271,119,44,141
200008,success,291,121,48,134
200078,success,275,271,139,243
200085,success,277,233,113,206
200090,success,254,262,116,185
200134,success,195,225,135,254
200194,success,233,463,101,255
200199,success,275,243,76,132
200201,success,278,187,65,130
200204,success,106,207,75,139
200206,success,257,263,48,152
200212,success,263,302,158,240
200260,success,133,245,61,170
200261,success,116,158,47,131
200267,success,267,175,46,114
200273,success,88,179,43,163
200276,success,77,157,51,148
200291,success,162,214,90,119
200297,success,164,221,91,122
200308,success,288,196,59,141
200311,success,200,195,91,133
200314,success,162,254,64,122
200319,success,118,198,47,149
200321,success,163,209,88,134
200352,success,302,252,49,122
200356,success,200,204,86,129
200360,success,285,181,63,149
200370,success,267,124,72,128
200373,success,174,226,85,163
200388,success,146,122,34,68
200411,success,219,503,144,270
200501,success,174,293,155,250
200537,success,148,314,129,319
200541,success,178,365,67,215
200553,success,159,287,97,237
200564,success,125,52,25,100
200572,success,187,267,98,209
200573,success,198,278,115,212
200616,success,325,269,143,200
200617,success,171,313,72,252
200618,success,187,327,106,286
200619,success,208,361,95,244
200694,success,85,120,29,83
200998,success,138,140,61,79
201000,success,200,189,117,174
201002,success,356,449,208,284
201133,success,285,253,90,273
201190,success,223,102,59,117
201209,success,232,361,161,223
201380,success,193,239,107,149
201433,success,127,151,67,85
20146,success,318,267,133,236
20147,success,317,255,110,229
201497,success,200,264,113,144
201505,success,209,252,105,162
201525,success,262,279,134,220
201527,success,371,189,143,352
201530,success,481,202,176,265
201531,success,322,404,156,285
201532,success,497,211,178,301
201535,success,455,359,169,254
201537,success,207,197,98,192
201538,success,299,385,132,308
201539,success,232,361,161,223
201540,success,192,249,158,274
201541,success,110,108,49,61
201563,success,406,418,191,360
201564,success,428,382,186,312
201568,success,288,321,156,264
201572,success,335,415,158,211
201608,success,547,432,190,295
201610,success,353,301,86,171
201619,success,303,195,71,164
201667,success,164,240,53,158
201698,success,186,254,101,145
201699,success,231,265,101,187
201738,success,183,104,63,87
201777,success,110,132,55,89
201837,success,101,114,54,93
201869,success,188,107,44,109
201887,success,136,155,49,132
201889,success,132,191,89,176
201891,success,76,84,18,70
201899,success,253,255,126,233
201900,success,318,249,55,149
202063,success,454,305,93,190
202094,success,148,138,68,116
202125,success,98,92,53,80
202146,success,112,111,53,92
202220,success,109,114,57,108
202229,success,90,116,49,68
202291,success,90,102,55,68
202336,success,114,120,44,114
20235,success,34,33,24,49
20239,success,41,60,24,49
202452,success,241,165,53,119
20251,success,150,187,92,120
20258,success,144,148,52,133
20259,success,128,107,31,70
20269,success,76,72,37,66
202690,success,123,197,57,158
202767,success,239,162,44,111
202768,success,146,164,60,152
202791,success,48,49,17,43
202855,success,180,58,43,84
202897,success,482,322,215,302
20290,success,37,35,26,54
202911,success,112,98,57,75
202913,success,119,90,42,71
203013,success,139,130,56,120
203029,success,94,86,31,75
203067,success,106,129,60,81
203070,success,114,127,31,145
203118,success,191,224,111,156
203122,success,143,151,82,123
20315,success,68,70,26,58
203160,success,156,128,68,85
203165,success,94,102,49,82
203174,success,188,205,106,149
203210,success,300,411,179,238
20329,success,87,152,46,124
203340,success,199,148,50,108
203348,success,205,153,70,120
203352,success,231,140,34,108
203360,success,230,142,56,101
203523,success,108,102,43,62
203529,success,98,96,40,84
203534,success,95,100,50,88
203549,success,128,107,66,104
20362,success,476,377,210,373
203685,success,178,169,72,162
203713,success,196,192,80,125
203720,success,175,196,90,156
203748,success,117,182,47,142
203752,success,180,205,99,128
203795,success,209,197,53,117
203797,success,313,303,122,281
203798,success,409,318,121,250
203800,success,158,173,84,149
203802,success,263,100,63,125
203937,success,115,111,48,88
203941,success,202,212,102,178
203979,success,156,200,95,141
204126,success,169,147,60,162
204143,success,294,271,138,248
204203,success,102,86,44,88
204210,success,106,110,42,88
204215,success,116,112,50,87
204274,success,183,180,100,133
204277,success,180,227,106,147
204311,success,181,203,102,137
204363,success,205,358,91,274
204488,success,346,133,61,144
204498,success,101,249,86,135
204509,success,372,149,68,159
204517,success,350,233,66,186
204674,success,134,300,51,177
204675,success,196,180,96,164
204676,success,292,304,91,143
204677,success,190,201,104,186
204678,success,272,200,48,132
204680,success,290,183,46,141
204700,success,268,430,159,242
204701,success,297,344,177,248
204721,success,137,122,66,111
204764,success,55,48,38,68
20480,success,136,179,74,111
204815,success,388,169,75,165
204816,success,361,126,74,150
204819,success,350,123,52,152
204822,success,387,140,50,157
204826,success,348,150,80,144
204831,success,381,268,52,178
204894,success,385,125,50,164
204899,success,144,163,74,151
204904,success,375,221,74,153
204913,success,315,248,91,182
204914,success,108,209,68,132
204923,success,310,236,58,133
205018,success,163,174,91,120
205092,success,184,127,30,90
205103,success,361,231,68,148
205106,success,372,229,78,163
205107,success,222,178,61,104
205109,success,141,244,69,179
205115,success,324,232,93,131
205120,success,85,196,73,182
205123,success,356,199,84,146
20516,success,179,146,45,89
205199,success,175,188,91,194
205202,success,402,211,55,203
205271,success,354,193,87,151
205275,success,386,274,58,196
205277,success,369,288,78,154
205281,success,105,97,70,135
205472,success,133,138,62,82
205483,success,89,96,53,71
205523,success,172,224,105,149
205524,success,426,334,122,262
205525,success,229,214,98,164
205538,success,235,114,65,189
205541,success,200,193,109,168
205547,success,196,132,48,178
205568,success,118,67,60,99
205583,success,133,142,74,134
205634,success,196,344,99,287
205639,success,258,236,44,136
205787,success,129,66,40,82
20581,success,98,92,34,77
205830,success,190,221,101,156
205841,success,133,153,46,169
205858,success,285,117,104,138
20588,success,142,106,34,95
20590,success,116,104,25,87
205900,success,113,162,75,180
205960,success,120,166,50,167
205986,success,113,217,54,142
205992,success,114,255,60,155
206003,success,146,269,69,166
206006,success,206,207,109,149
206010,success,138,215,67,137
20609,success,303,303,174,272
206093,success,294,213,70,170
206102,success,316,187,69,167
206115,success,289,223,74,164
206117,success,114,114,56,108
206118,success,108,106,58,89
206122,success,92,112,53,85
206123,success,82,100,29,85
206124,success,108,118,57,92
206125,success,120,108,56,98
206126,success,86,118,56,86
206128,success,94,114,57,70
206135,success,101,101,56,89
