img_id,literal_code,code_len
353027,F1646,1
353085,F25620,1
353094,,0
353097,F25621,1
353104,F25622,1
353108,,0
353110,F25623,1
353324,F20610,1
353368,,0
353394,F20609,1
353445,,0
353522,,0
353525,,0
353527,,0
353530,,0
353532,,0
353534,,0
353537,,0
35354,,0
353540,,0
353569,,0
353606,F4232,1
353616,F3713,1
353620,F3721,1
353622,F3216,1
353648,F3722,1
35376,,0
353765,F13965,1
353769,F13963,1
353779,F26724,1
353788,F38965,1
353795,F9873|F9702|F1063|F9672,4
353796,,0
353802,F10866,1
353804,,0
353812,F26444,1
353824,F26446,1
353825,F26447,1
353828,,0
353830,F26448,1
353837,F26449,1
353848,,0
353902,,0
353906,,0
353918,,0
353944,,0
353954,,0
353958,,0
353960,,0
353961,,0
353968,F11395,1
353973,F28681,1
354004,,0
354029,,0
354033,,0
354151,F27464,1
354153,F27465,1
354157,F27466,1
354248,F28475,1
354264,F28476,1
35427,F31756,1
354287,F28477,1
354289,F28478,1
354308,F28480,1
35437,,0
35438,,0
354397,,0
354416,,0
354438,,0
354441,,0
354471,,0
354479,,0
354488,,0
354492,,0
354494,,0
354495,,0
354509,,0
354513,,0
354515,,0
354529,,0
354561,F10904|F11127|F10568,3
354771,,0
354780,,0
354783,,0
354786,,0
354787,,0
354794,,0
354806,,0
354810,,0
354816,,0
354824,,0
354958,F3195|F2200|F876|F1120,4
354959,F876|F2192|F3188|F1843,4
354960,F876|F1120|F1832|F1833,4
354961,,0
354963,F876|F1120|F3176|F2587,4
354964,F876|F2192|F3188|F1843,4
354966,F876|F1120|F1832|F1833,4
354969,,0
355075,F8319,1
355169,,0
355302,,0
355462,F26085,1
355486,,0
355568,F27008,1
355623,F20789,1
355632,F20787,1
355637,F20792,1
355641,F20790,1
355643,F20788,1
355644,F20791,1
355646,,0
355652,,0
355658,F20360,1
355660,F20798,1
355698,F27705,1
355704,F27707,1
355706,F27708,1
355728,F27709,1
355736,F27704,1
35574,,0
355742,F28750,1
35575,,0
355752,F28751,1
355756,F28752,1
355761,F28753,1
355765,F27302,1
355767,F28745,1
355768,F27700,1
355770,F27701,1
355771,F19916,1
355817,,0
355887,F2419,1
355889,F2440,1
355893,F2419|F2440,2
355894,F2440,1
355907,F507|F503,2
355909,F507|F503|F10134|F9986,4
355911,F507|F503|F10134|F9986,4
355912,F4789,1
355914,F2422,1
355926,F27953,1
355943,F27958,1
355951,F26959,1
356032,,0
356034,,0
356144,,0
356177,,0
356179,,0
356185,,0
35619,,0
356233,,0
356242,,0
356244,,0
356252,,0
356258,,0
35626,,0
356288,F38244,1
356309,F17147|F17149,2
356372,F8262,1
35645,F977|F9322,2
356468,,0
356494,,0
356570,F18912,1
356616,,0
356677,F8865,1
356681,,0
356711,F15848|F15843|F1174|F659,4
35680,F36963,1
356855,,0
356857,F35874|F818|F34230|F34231,4
35689,F9657|F9999|F529|F10356,4
356909,F9263|F9234|F34242|F9291,4
356911,F33674|F9291|F34241|F9291,4
356912,F9289|F9234|F34243|F9291,4
356914,F33674|F9291|F9289|F9234|F34243|F9291,6
356995,,0
35703,F9657|F9999|F9659|F9749,4
357104,,0
357106,,0
357107,,0
357116,F5970,1
357302,,0
357307,,0
357314,,0
357323,,0
357334,,0
357364,,0
357373,F2126,1
357375,F2125,1
357392,,0
357493,F26879,1
357512,,0
35754,,0
357579,F5971,1
357629,,0
357736,F17311,1
357783,F6360,1
357785,F6373,1
357786,,0
357793,,0
357801,,0
357841,F9582|F9586|F10081|F10187|F1347|F10081|F10187|F1347,8
357843,F5969,1
357845,F4848,1
357923,F20115,1
357992,F19953,1
358069,F12193,1
358080,,0
358081,,0
358085,F14060,1
358091,F14061,1
358103,F14061,1
358114,F10645|F10644|F10778|F10692,4
358124,F13943,1
358133,F700,1
358146,,0
358148,F13711,1
35823,F1198,1
35824,F2025,1
358284,,0
358311,,0
358329,,0
358394,,0
358399,,0
358419,,0
358540,F20872,1
358543,F28485,1
358547,F28470,1
358549,F28760,1
35857,F915,1
35858,F663,1
35859,F17195,1
358603,,0
358604,,0
358613,,0
358626,,0
358632,F19626,1
358653,,0
358681,,0
358824,F27765,1
358831,,0
358838,F9891|F9894|F35661|F9805|F609|F610,6
358845,F1649,1
358851,F18599,1
358856,F18601,1
358873,,0
35889,,0
358920,F5666,1
358944,,0
358948,F18338,1
358957,F19167,1
358966,F18602,1
358981,F38941,1
358982,,0
358988,F18520,1
359047,,0
359061,,0
359118,,0
359122,F2675,1
359152,,0
359154,,0
359164,F26088,1
359191,,0
359214,F6567,1
359217,F25255,1
359277,,0
359279,,0
359326,,0
359353,F2983|F3980,2
359355,F2983|F3980,2
359390,,0
359394,,0
359411,F18547,1
359421,F19165,1
359445,F26443,1
359451,,0
359462,,0
359474,,0
359479,,0
359481,,0
35968,F17196,1
359737,F38550,1
359751,F806|F35884,2
359759,F38461,1
359823,F13755,1
359869,F23157,1
360041,,0
360045,,0
360047,F19508,1
360054,F18600,1
360057,,0
36008,,0
360082,F19943,1
360083,F26200,1
360112,,0
360140,,0
360464,F20991,1
36047,,0
360491,,0
360530,F20992,1
360542,F40737,1
360620,F35935|F41048,2
360644,F19938,1
360858,,0
360880,F26728,1
360884,F27772,1
360958,F41176|F41493,2
360977,F1470|F10285|F1558|F1557,4
360982,F1470|F10285|F1558|F1557,4
360986,F1470|F10285|F1558|F1557,4
360995,F14160,1
361076,F2916|F1027|F1317|F2067,4
361077,F2916|F1027|F1317|F2067,4
361078,F10137|F10082|F37427|F1276,4
361091,F10137|F10082|F15899|F15900|F36473,5
361094,F10137|F10082|F4451|F4453,4
361096,F801|F667|F1757|F903,4
361110,F14552,1
361131,,0
361152,F39006,1
361154,,0
361254,,0
361257,,0
361259,,0
361263,,0
361266,,0
361269,,0
36127,,0
361270,,0
361274,,0
361277,,0
361278,,0
361280,,0
361298,,0
361315,,0
361318,,0
361320,,0
361377,,0
361401,,0
361489,F18049,1
361535,,0
361696,F39473|F39410|F39680|F39471,4
361729,F37572,1
361875,F22640,1
361900,F10040|F9779,2
361982,F1271,1
362015,F9342|F9322|F9363|F9499,4
362066,,0
362122,F19114,1
362131,F4328|F5974,2
362135,F3326|F2860,2
36215,F41679,1
362155,F18765,1
362159,F24132,1
362168,F25731,1
362171,F20245,1
362173,F20244,1
362272,F18766,1
362274,F18772,1
362278,F25171,1
362334,F4421,1
362436,F41214|F12800|F41075|F41092,4
362438,F10081|F10187|F10355,3
362442,,0
362450,F7658|F9318|F9349|F9232|F9416|F9845,6
362455,F15274,1
362459,,0
362464,,0
362504,,0
362558,F2570|F10219|F636,3
362750,F25154,1
362788,F9740|F645,2
362816,,0
362835,F17476,1
363004,,0
363049,,0
363056,,0
363082,,0
363083,,0
363094,F36021|F36214|F3700|F4187,4
363100,,0
363102,,0
363143,F4166,1
363190,F41352|F41610|F36433|F36337,4
363204,F36518|F2750|F4216|F38023,4
363254,,0
363281,F9485|F9613|F9632|F10049|F9982|F501|F2098|F2423|F3306,9
363283,F3819|F1997|F9982|F501|F2098|F9982|F501|F2098,8
363287,F9982|F501|F2098|F10134|F9986|F4793|F5340,7
363292,,0
363298,F4339,1
363303,F2422,1
363305,F2419|F2440,2
363310,F5897,1
363312,F2854|F1012|F3846|F1599,4
363316,F5899,1
363318,F5900,1
363325,F5901,1
363327,F5902,1
363336,F10210|F1148|F2593|F600|F601|F4530,6
363387,F9399,1
363442,F8670,1
363443,F5630,1
363454,,0
363519,F9846,1
363686,F35935|F41048,2
363817,,0
363818,,0
363885,F18082,1
363900,F23756,1
363901,F42481,1
363918,,0
363919,,0
363923,,0
363925,F1823,1
363939,F26938,1
363944,F27996,1
363957,F27998,1
364039,F25313,1
364053,F26930,1
364054,F28012,1
364056,F27984,1
364060,F25314,1
364063,F26932,1
364065,,0
364067,,0
364077,F28006,1
36410,,0
364113,F28007,1
36415,,0
364160,F24667,1
364164,F27993,1
364166,F20102,1
364176,F23267,1
364178,F25437,1
364183,F26952,1
364196,F24674,1
364198,F25316,1
36420,,0
364204,F25969,1
364206,F25962,1
364207,F25967,1
364209,F25963,1
36421,,0
364211,F28001,1
364242,F27987,1
364243,F27193,1
364283,F26213,1
364312,F8613,1
364338,F8757,1
364347,F8758,1
364350,F8759,1
364356,F8755,1
364358,F13297,1
364409,F8751,1
36445,F1126,1
364466,F25283,1
364486,F8752,1
364489,F8750,1
364494,F26917,1
36451,F15915,1
364555,,0
364556,F15118,1
36459,F2213,1
36461,F41599,1
364618,F19942,1
364694,F25966,1
364703,F25965,1
364708,F28010,1
364709,F28011,1
364711,F27971,1
364712,F27990,1
364714,F27991,1
364715,F28008,1
364717,F25970,1
364736,F24145,1
364740,F27981,1
364741,F27982,1
364793,,0
364837,,0
365042,F28009,1
365045,F27999,1
365046,F26931,1
365057,F27985,1
365058,F27994,1
365061,F26936,1
365062,F26935,1
365063,F27986,1
365073,F27988,1
365078,F28002,1
365079,F27970,1
365080,F28000,1
365086,,0
365153,F39668,1
365154,F28005,1
365309,F35935|F41048,2
365319,,0
365320,,0
365331,,0
365367,F41572|F41268|F41395|F41294,4
365456,F25223,1
365501,F25213,1
365539,F28023,1
365546,F28022,1
365547,F28024,1
365555,F26891,1
365594,F40096,1
365605,F5056,1
365610,F4086,1
365616,F4606,1
365660,,0
365662,,0
365664,,0
365665,,0
365666,F3699,1
365669,,0
365671,,0
365678,F25315,1
365680,F25133,1
365681,F1154,1
365682,F24385,1
365692,F24405,1
365742,,0
36577,F17592,1
365789,F10812|F10616|F11136,3
365827,,0
365873,F4070,1
365913,F41130|F41079|F41378|F41377,4
365926,F10358|F9365|F9754|F10162,4
365950,F39355|F39476|F39598|F39530,4
365956,,0
365981,,0
365983,F4734,1
366004,F40738,1
366006,F12209,1
366057,F39652,1
366059,F3206|F7873,2
366063,F41642,1
366067,F9244|F9480|F1230|F1671,4
366081,F4742|F1921|F10277|F1704,4
366093,,0
36617,F36603,1
366207,,0
366208,,0
366215,F33449,1
366228,,0
366284,F37257,1
36643,,0
366441,F25968,1
366442,F26933,1
366443,F25971,1
36649,,0
366497,F13609|F13771|F13651|F14243,4
366498,F13609|F13771|F13651|F14243,4
36653,,0
366532,F9855|F988,2
366533,F2419|F2440,2
366536,F2422,1
366537,F9982|F501|F2098,3
36657,,0
366714,F14634,1
366847,F8318,1
366876,F19941,1
366888,F23586,1
36697,,0
36698,,0
366999,F3560,1
367057,F13650,1
367058,F8279|F7703|F7735|F39482|F10096,5
367060,F34484,1
367087,F26934,1
367115,F36690|F36691|F36085|F36689,4
367116,F41105|F41069|F35718|F35729,4
367142,F8279|F40126|F39826,3
367162,F39533|F39624|F39818|F39529,4
367221,F41273|F41198|F41819,3
367223,F8279|F26032|F41892|F22600|F22614|F23016|F22882,7
367224,F18469,1
367229,F23016|F23223|F7794|F7896|F7703|F7735|F39482|F10096,8
367236,,0
367255,,0
367260,,0
367272,F39489|F39515|F39478|F39385,4
367359,F8374,1
367364,F8451,1
367366,F5175,1
367370,F5632,1
367371,F6109,1
367378,F12891|F12897|F7979|F10619|F39489|F39515|F39478|F39385,8
367382,F8279|F26032|F41892|F22600|F22614|F23016|F22882,7
367383,F7966|F39890|F39434|F39610|F39458,5
367412,F39474|F39597|F39820|F39817|F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096|F23204|F23205,14
367478,F39472|F39498|F39498,3
367488,F39404|F39383|F39611|F39429|F196,5
367503,F10273|F10272,2
367586,F27989,1
367636,,0
367643,F26974,1
367665,F27995,1
367687,F27992,1
367706,F26937,1
367727,F28025,1
367831,F2448,1
367832,F19460,1
367836,F1279|F10037|F8077|F7817,4
367837,F8279|F26032|F41892,3
367839,F39472|F39498|F39498|F39355|F39476|F39598|F39530,7
367988,F5869,1
367990,F5868,1
368002,F7656|F7687,2
368005,F7656|F7687,2
368070,,0
368211,F27233,1
368212,F8802,1
368266,F36669|F36938|F36239|F37395,4
368268,F41120|F41659|F36747|F36533,4
368270,F39785,1
368274,F40099,1
368275,F38224,1
368277,F38222,1
368294,F38221,1
368341,,0
368342,,0
368368,,0
368381,F1607,1
368385,F9700|F9537,2
368409,,0
368439,,0
368460,,0
368586,F3996,1
368658,,0
368659,,0
368660,,0
368661,,0
368664,,0
368665,,0
368672,F7966|F39349|F39367|F39391|F39458,5
368673,F39489|F39515|F39515|F39463|F22611,5
368689,F39472|F39498|F39363|F39498|F39823,5
368691,F7897|F7705|F8045|F8601,4
368702,F39533|F39624|F39599|F39523|F39597|F40127|F39413|F39610|F39458,9
368706,F12891|F12897|F10843|F10681,4
368708,F23016|F23223|F7794|F7896|F26032|F41892,6
368712,F39598|F39610|F39392|F39610|F39392|F40910|F40768,7
368727,F39523|F39610|F39458|F39597|F39414|F39415|F39355|F39476|F39476,9
368730,F23016|F23223|F7794|F7896|F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096|F39489|F39515|F39515|F39463|F22611|F7950|F8173|F39578|F7896,21
368736,F23016|F23223|F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096,10
368764,F39474|F39597|F39820|F39817|F39890|F39434|F39610|F39458|F8279|F39349|F39367|F39391|F39458|F39475|F39369|F39434|F39610|F39458,18
368776,F39489|F39515|F39515|F39463|F22611|F7950|F8173|F39578|F7896,9
368824,F12891|F12897|F7979|F10619,4
368825,F12891|F12897|F7979|F10619,4
368829,F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096,8
368830,F23016|F23223|F7794|F7896|F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096|F39489|F39515|F39515|F39463|F22611|F7950|F8173|F39578|F7896,21
368831,F39533|F39624|F39599|F39523|F39597|F40127|F39413|F39610|F39458,9
368834,F39598|F39610|F39392|F39610|F39392|F40910|F40768,7
368841,F8279|F39434|F39597|F39610|F39458,5
369237,,0
369546,F14509,1
369548,F12219,1
369673,F39598|F39610|F39392|F39610|F39392|F40910|F40768,7
369678,,0
369723,F38399,1
369726,F41095|F41099|F41191|F9897,4
369727,F41198|F41819,2
369728,F41273|F9811|F36037,3
369730,F36225,1
369731,F36936,1
369798,,0
369814,F8017,1
369818,,0
369827,F2401,1
370000,F2159,1
370118,,0
370136,F24127,1
370144,F14625,1
370147,F14628,1
370313,F20689,1
370486,,0
370491,F18457,1
370615,,0
370616,,0
37062,,0
370712,F22898,1
370738,F36647,1
370790,,0
370898,F3358|F1999|F3229,3
370904,F2422,1
370913,F10134|F9986,2
370914,F4793|F5340,2
370915,F5341|F3860,2
370920,F9342|F9322|F9363|F9499|F35983|F36428|F3356|F3355,8
370926,,0
370929,F5341|F2894|F2895,3
370931,,0
370932,F9855|F988,2
370996,,0
370998,,0
371088,,0
37110,F2684,1
371103,,0
371122,F18494,1
371177,,0
371331,,0
371371,F11542|F37462,2
371379,F11542|F37712,2
371406,,0
371484,F39465,1
371485,F41096|F9897|F41192|F41427|F41191|F9897,6
371488,F9313|F9241|F9478|F9933,4
37150,F3200,1
371518,,0
371521,,0
371536,F26051,1
371541,F26050,1
371589,,0
371609,F19096,1
371610,F33410,1
371665,F34842,1
371666,F34841,1
37173,,0
371769,,0
372089,F27178,1
372099,F27983,1
372245,F24801|F24270,2
372285,F3842|F4813,2
372290,F3842|F4813,2
372345,,0
372348,,0
372353,F9224|F9321|F9396|F9445,4
372366,,0
372371,F3298,1
372381,F14905,1
372404,,0
372405,F27997,1
372408,,0
372413,F15842|F15845,2
372500,F23848,1
372509,F3905,1
372519,F9571|F750,2
372522,F3906,1
372524,F3907,1
372525,F3908,1
372536,,0
372569,F20693,1
372751,F10070|F10237|F654|F1834,4
372755,,0
372778,F34803|F41199,2
372779,F34803|F41199,2
372815,F23950|F34802,2
37291,F1659,1
37300,,0
373163,F26961,1
373210,,0
373211,,0
373214,,0
373247,F22745,1
373264,,0
373267,,0
373268,,0
373275,F26212,1
37328,,0
37329,,0
373319,F5880,1
37335,,0
373354,F9305|F9395|F738,3
373361,F550|F2977,2
373365,F6382,1
373367,F6381,1
373372,F1137|F1181|F3094,3
373373,F2264|F1383|F1166|F1137,4
373534,,0
373579,,0
373596,F4003,1
373706,F23216,1
373724,,0
373725,,0
373822,,0
373828,F2827,1
373908,,0
373960,F9462|F9942|F41644|F41804,4
374037,,0
374038,,0
374039,,0
374041,,0
374042,,0
37409,,0
374148,F13722,1
374220,F36250,1
374275,F8543,1
374277,,0
374326,F469|F958|F9722|F9488,4
37440,,0
374424,F7888,1
374517,F42010,1
374595,N-1,1
374601,,0
374609,F6113,1
374610,,0
374645,N-1,1
374918,F19831,1
374930,,0
375027,F1854,1
375039,,0
37505,F12641,1
375092,,0
375221,F5689,1
375234,,0
375239,F13403,1
375271,,0
375283,,0
375284,,0
375288,,0
375475,F10273|F10272,2
37548,,0
375497,F22694|F22650|F22604,3
375964,F4835,1
376103,F5825,1
376105,F5891,1
376107,,0
376110,,0
376128,F6544,1
376129,F8941,1
376184,F6431,1
376223,F14844,1
376226,,0
376356,,0
376360,F5940,1
376529,,0
376542,F6413,1
376543,F27706,1
376580,F3688,1
376696,,0
376698,,0
376702,,0
376704,,0
376706,,0
376707,,0
376708,,0
376709,,0
376710,,0
376712,,0
376715,,0
376716,,0
376718,,0
376719,,0
376722,,0
376729,F23421,1
376794,F12647,1
37690,F15970|F17156,2
376903,,0
37691,,0
376910,,0
37694,,0
377068,F38044,1
377084,F15896|F2172,2
377225,F28533,1
377228,F28531,1
377248,,0
377278,F2728,1
37731,,0
377342,F1154,1
377343,F4108,1
377344,F3566,1
377356,F34414|F34610,2
377358,F13505|F13484,2
37740,,0
377401,F34243|F9234|F9289|F9234|F34241|F9291,6
377402,F18621,1
377404,F2528,1
377410,F33987|F34184,2
377419,F9594|F9461|F33846|F9257|F9594|F9461|F828,7
377480,F38255,1
377539,F18622,1
377540,F20012,1
377700,F25100,1
377706,F1431|F1402,2
377730,F20492,1
377754,F34414|F34610,2
37777,F36448,1
37781,F41823|F41337,2
378067,,0
37807,F37563,1
378090,,0
378178,,0
378341,F6388,1
378369,,0
378370,,0
378371,,0
378627,F23016|F23223|F7794|F7896|F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096,12
378642,F23016|F23223|F7794|F7896|F39349|F39367|F39391|F39458|F7703|F7735|F39482|F10096,12
378648,F8279|F39434|F39597|F39610|F39458,5
378650,,0
378664,,0
378708,F27489,1
378709,F26470,1
378712,F27491,1
378762,,0
378893,,0
379031,,0
379036,,0
379041,,0
379155,F40608,1
379218,F8678,1
379244,F8048,1
379265,,0
379300,F15857|F16841|F13043|F9355|F10148|F35385|F10148|F35385,8
379344,F13579|F22993,2
379428,F5081,1
379432,F5080,1
379434,,0
379435,,0
379485,,0
379488,,0
379499,,0
379501,,0
379503,F11822,1
379504,F37963,1
379511,F11672,1
379514,F11204,1
379517,F11820,1
379518,F11817,1
379519,F11233,1
379527,F5467,1
379626,F12948,1
379675,F9027,1
379711,,0
379730,,0
379731,F2808,1
379769,,0
379860,F11818,1
379866,,0
37989,F17458,1
379929,F40595,1
379935,,0
379936,F40602,1
38007,,0
380096,,0
38023,,0
380259,F40603,1
380270,F40605,1
380282,F40607,1
380284,F39825|F39824,2
380295,F11593,1
380315,,0
380317,,0
380510,,0
380515,,0
380516,F11221,1
380526,,0
380574,F8924,1
380650,F8807,1
380662,F8538,1
380665,F8065,1
380668,F8427,1
380670,,0
380671,F11140,1
380673,F8255,1
380675,F8121,1
380677,F14207,1
380678,F8093,1
380679,F8563,1
380680,F8436,1
380682,F35080,1
380683,F35081,1
380693,F8290,1
380694,F8291,1
380709,,0
380711,,0
380712,,0
380714,,0
380718,,0
380722,,0
380724,,0
380725,,0
380754,F20825,1
380756,F34953,1
380776,F34581,1
380810,F15280,1
380821,,0
380854,F34705,1
380885,F9224|F9321|F9396|F9445,4
380906,,0
380907,,0
380970,F9320|F9434|F9320|F9434|F9294|F9431,6
380978,F17192|F17193,2
381001,F15070,1
381008,F15159,1
381031,F40604,1
381149,F19804,1
381166,F789|F9514|F9455|F10015|F9763|F9512|F9274|F1049,8
381170,F1188,1
381171,F787|F10095|F10015|F9763|F9761,5
381176,F1048|F9761|F10015|F9763|F10015|F9763|F9512|F9274|F1049,9
381191,F4752,1
381197,F9638|F1296,2
381202,F9029,1
381211,F2495|F1011|F9444|F9212|F9641,5
381222,F9026,1
381230,F33296,1
381233,,0
381252,,0
381253,,0
381254,,0
381255,,0
381257,,0
381258,,0
381259,,0
381260,,0
381261,,0
381262,,0
381263,,0
381266,,0
381267,,0
381268,,0
381269,,0
381270,,0
381271,,0
381272,,0
381273,,0
381274,,0
381275,,0
381277,,0
381278,,0
381279,,0
381280,,0
381281,,0
381282,,0
381285,,0
381286,,0
381289,,0
381291,,0
381315,,0
381332,,0
381399,F20837,1
381430,F39363|F39498|F39610|F39458,4
38148,F17731,1
381578,F28672,1
381697,F8931,1
381744,F10446|F10386,2
381802,F8925,1
381814,,0
381816,,0
381850,,0
38188,F18615,1
381889,F15899|F15900,2
381892,,0
381955,,0
381963,F9594|F9461,2
381965,F33846|F9257|F9594|F9461|F828,5
381966,F33846|F9257|F10445|F10386,4
381968,F9594|F9461|F33846|F9257|F9594|F9461|F828,7
381969,F9594|F9461|F10446|F10386,4
381970,F33846|F9257|F9937|F34387,4
381980,F9516|F9454|F556|F1360,4
381981,F10371|F10185|F556|F2078,4
381983,F9256|F9214|F9516|F9454|F9454|F1356,6
381984,F785|F9454|F9771|F797,4
381985,F10385|F9663|F10174|F9870,4
381986,F9516|F9454|F9454|F10011|F784,5
381988,F10188|F10372|F9771|F9772,4
381989,F10188|F10372|F9771|F9772,4
381993,F9256|F9214|F9516|F9454|F9454|F1356,6
381994,F1161|F9776|F10034|F9511|F1115,5
381996,F1161|F9776|F10034|F9511|F1115,5
381998,F10034|F9511|F1161|F9776|F10034|F9511|F1115,7
382000,F1161|F9776|F10034|F9511|F1115,5
382001,F10034|F9511|F1161|F9776|F10034|F9511|F1115,7
382005,F10219|F10066|F9918|F10219|F10066|F9918|F3593,7
382006,F4036|F3007|F1161|F9776|F10034|F9511|F1115,7
382007,F10015|F9763|F9512|F9274|F1049,5
382045,F15899|F15900|F36772|F41225|F41205,5
382128,F2156,1
382136,,0
382179,,0
382264,,0
382304,F1590|F10161,2
382312,,0
382319,,0
382320,,0
382323,,0
382844,F2541,1
383003,F19122,1
383059,,0
383117,,0
383202,F26493,1
383535,F19250,1
383536,F19603,1
383537,F9244|F9324|F9393|F9636|F756|F9244|F9324|F9393|F9636|F685,10
383538,F10423|F10424|F10423|F18185,4
383615,,0
383617,F9244|F9324|F9393|F9636,4
383621,F9646|F10121,2
383622,F36749,1
383624,F36267,1
383625,,0
383682,F42664,1
383683,,0
383706,,0
383726,,0
383731,F16073,1
383763,F19252|F19251,2
383828,,0
383994,,0
384148,F4823,1
384339,F42593,1
384376,F10219|F10066|F846|F1793,4
384446,F23408,1
384452,,0
384454,,0
384456,,0
384458,,0
384460,,0
384461,,0
384462,,0
384464,,0
384465,,0
384468,,0
384471,,0
384472,,0
384473,,0
384475,,0
384478,,0
384479,,0
384480,,0
384481,,0
384482,,0
384485,,0
384496,,0
384498,,0
384538,,0
384590,,0
384597,,0
384802,F20419,1
384808,F26184,1
384856,F10070|F10237|F657,3
384867,F10070|F10237|F657,3
384883,F8448,1
384884,F8447,1
384921,,0
384982,,0
385004,,0
385125,F41430,1
385151,,0
385269,F10681,1
38534,,0
385595,F9624|F9426|F10254,3
385623,,0
385655,F11742,1
385726,,0
385822,,0
385846,,0
385848,,0
385849,,0
385852,,0
385889,F12244,1
385891,F12796|F12848|F12796|F12848|F12869|F12831|F10664,7
385895,,0
385925,,0
385932,,0
385933,,0
385936,,0
386035,,0
386049,,0
386058,,0
386059,,0
386188,F9638|F728|F10137|F7764|F10410,5
386193,F6377,1
386306,F6799,1
386307,F6800,1
386308,F6807,1
386310,F6798,1
386318,F13157,1
386325,,0
386329,,0
386335,F29808,1
386440,,0
386530,,0
386532,,0
386563,F21103,1
386583,F3641,1
386586,F9265|F9233,2
386595,F4052,1
386621,,0
386723,,0
386782,,0
386936,,0
386945,,0
386976,,0
387039,F20801,1
387076,F9244|F9324|F9324|F9542|F9950,5
387101,,0
387105,,0
387131,,0
387134,,0
387136,,0
387137,,0
387138,,0
387203,,0
387217,,0
387220,,0
387224,F4809,1
387302,F5601,1
387334,,0
387339,,0
387416,F14438,1
387417,F14443,1
387428,F13871,1
387461,,0
387462,,0
387536,F2156,1
387701,F8446,1
387702,F8449,1
387703,F4495,1
387705,F5393,1
387947,,0
388040,F5332,1
388055,,0
388056,,0
388062,F27538,1
388063,F2536,1
388133,,0
388139,,0
38814,F33205,1
388147,,0
38824,F15749,1
38827,F23122,1
388313,,0
388316,,0
38832,F34674,1
388398,,0
388401,,0
388406,,0
388408,,0
388409,,0
388412,,0
388422,,0
388423,,0
388424,,0
388428,F3739|F695|F3741|F1937,4
388439,,0
388444,,0
388445,,0
388450,F35075,1
388507,,0
388524,,0
388573,,0
388574,,0
388576,,0
388577,,0
388578,,0
388579,,0
388581,,0
3887,,0
388713,,0
388720,,0
388750,,0
388780,,0
388783,,0
38880,F8165,1
388818,,0
