img_id,pg_id,blood,blood_id,blood_name
349414,2011-08-092286,赫尔曼·布林克曼,2013-08-150370|2013-08-150371|2014-08-348019|2014-08-348020|2014-08-348371|2016-08-0009023|2016-08-0009024,赫尔曼·布林克曼
349446,B11-6117416,奶酪小子,B00-6480508|B11-6117416,奶酪小子
349456,BELG2007-6385719,奶酪小子,B03-6108015|B07-6385719|B89-6526670|B97-6407575|B98-6335690|B99-6517590|B99-6553877,奶酪小子
349483,CHN2012-06-001199,电脑,1999-06-233805|2008-06-245330|2009-06-569365|2012-06-001199|2012-06-501053|2013-06-620231|BLG1985-2359331|BLG1992-6459552|BLG1994-6316344|BLG1996-6615170|BLG1997-6364004|BLG1998-6210345|BLG1999-2017765|BLG1999-6214965|BLG2000-2202786,电脑
349490,CHN2011-05-483095,山普森,1999-32-057052|2000-32-850515|2003-32-117620|2003-32-118247|2006-32-041888|BLG2003-3131123,山普森
349545,NL2007-1445472,,N00-5012937|N03-1909447|N03-5317377|N04-1644611|N04-1644694|N2007-1445472|N99-5918273,
349567,CHN2010-02-166855,盖比铭鸽“白腹号”近亲曾孙女,07-02-033983|B09-3095131,盖比铭鸽“白腹号”近亲曾孙女
349647,2001-07-011018,51次获奖×东方不败直系,2007-06-281715|2008-06-360763,51次获奖×东方不败直系
349671,CHN2011-22-1200808,公牛,11-01-847195|2011-22-12008072012|2011-22-12008212012|2012-22-18108802013|2013-22-0316522013|2013-22-8401292013|2013-22-9048462013,公牛
349724,2014-07-110886,胡本*瓦特,2010-01-1016806|2013-06-116686,胡本*瓦特
349725,,,2004-10-151280|2008-06-037041|2010-06-415573|2011-06-029892|2017-06-0129567,
349726,2017-06-0129799,,2003-06-000103|2004-06-114576|2008-06-037041|2012-06-224226|2017-06-0129799,
349766,,,09-09-225026|10-09-328222|11-09-280725|11-09-394186|11-09-470789|11-09-470792|11-09-470793|12-09-362946|12-09-362970|13-09-2187392013|13-09-245095|13-09-2450962013|13-09-431735|14-09-211377|14-09-216811|14-09-216870|14-09-405646|16-09-0485690|17-09-0239291|2015-09-0509117,
349902,,,B03-4214232|B03-6415299|B04-4277026|B09-4035228|B09-5110489|B2012-4186340|B94-4407032,
349913,CHN2011-22-1200829,凡龙,2008-22-1143885|2011-22-3644602012|2012-22-18108802013|2012-27-113647|2012-27-131929,凡龙
349919,2012-06-364052,凡龙,B09-6301890|B09-6301962,凡龙
34999,,,2011-19-197746|B04-6315208|B05-6452484|B06-6109512|B06-6307566|B81-6600376|B84-6698864|B90-6501296|B93-6501202|B94-6380208|B94-6633774|B95-6471492|B98-6483700|B99-6340994|N10-1173488,
350004,060003,,B02-6477202|B95-6279392|B97-6592486|N96-5664750|N97-5739199|N98-5870431,
350101,CHN2012-22-559612,凡龙,11-22-364470|2010-22-0399392011|2010-22-9917452011|2011-22-3644492012|2012-01-559611|2012-27-131827|2012-32-6880982013,凡龙
350161,2014-05-003140,钢铁战士直女,2010-03-002516|T2011-021408,钢铁战士直女
350190,CHN2012-22-559729,超级73,11-22-1413288|2008-22-1143885|2011-22-3644602012|2012-27-113647|2012-27-131929,超级73
35023,,,1999-50-394619,
35026,,,2000-09-221806|2001-09-023730|2004-09-008573|2004-09-019503|2005-09-202424,
350353,2015-B－3150448,新闪电直子,B01-4094638|B05-4260339|B06-3008003|B09-3095175|B09-4331525|B13-3056024|B15-3150448,新闪电直子
350358,2014-05-386740,盖比鲁迪直孙,2011-05-063026|2012-05-518014|2013-05-470238|B00-3195099|B03-3003390|B03-6226043|B06-3008003|B06-6154435|B07-6110041|B09-6130692|B12-3168866|B2009-3095001|B98-3158062|B99-6151734|BLG2003-3241937,盖比鲁迪直孙
350402,CHN2014-22-1223964,詹森,11-22-3644702011|12-22-3387362012|2009-22-780968|2011-22-1641562012,詹森
350437,CHN2012-01-629974,阿特玛兄弟,2008-01-965135|B02-6175791|B04-6177653|N01-1135505|N02-1179852|N07-1430766|N07-1430769|N97-2524534|N97-5774231,阿特玛兄弟
350785,CHN2014-06-107916,CHN2014-06-107916,09-33-066238|2014-06-107916|B00-6272370|B12-6196510|B98-6210455,CHN2014-06-107916
350987,CHN2014-22-1360862,超级73,2007-22-338285|2012-22-688097|2013-22-0316522013|2013-22-8401292013,超级73
351071,CHN13-26-026710,马克罗森斯*詹森克拉克,16-26-0613637|2015-26-0490650,马克罗森斯*詹森克拉克
351094,CHN17-26-0554697,利奥003回血曾孙,15-01-0998946|16-26-0170786|17-26-0554675|17-26-0554698|17-26-0554727|18-26-0432757|2015-15-0038869|B07-6387856|B2011-2051249|B2011-2178324|N07-1370888,利奥003回血曾孙
351226,,,1999-08-050001|2000-08-187524|2005-06-250001|2005-06-252001|B1997-6178237|N92-1222524|N97-1593249,
351268,NL11-1281488,彼得米卫,B76-5318917|B79-5301917|N00-1989376|N89-1352630|N89-1352645|N92-5205404|N93-2733029|N99-1195681,彼得米卫
351377,,,09-09-225026|10-09-328222|11-09-280725|11-09-394186|11-09-470789|11-09-470792|11-09-470793|12-09-362946|12-09-362970|13-09-2187392013|13-09-245095|13-09-2450962013|13-09-431735|14-09-211377|14-09-216870|14-09-405646|15-09-0331917|15-09-0331918|16-09-0443506,
351448,,,10-09-257065|10-09-280014|11-09-394195|12-09-340621|12-09-362939|12-09-362941|12-09-362942|12-09-362948|12-09-432763|12-10-537442|13-09-140798|13-09-218725|16-09-0419133|16-09-0419156|16-09-0419165|17-09-0201274|17-09-0458174|18-09-0475976|18-09-0523189|2017-09-0458173,
351472,,,09-09-067013|10-09-271411|11-09-173398|11-09-173400|11-09-179354|11-09-184778|11-09-187020|12-09-329249|12-09-362933|12-09-362934|13-09-140633|13-09-176101|13-09-176102|13-09-209203|13-09-218743|13-09-433661|13-09-536406|14-09-211366|14-09-211390|14-09-216318|14-09-216803|14-09-401841|18-09-0373101,
351477,,,10-09-257066|11-09-394199|12-09-176595|12-09-391618|12-09-510539|13-09-530022|14-09-211385|14-09-424655|14-09-437117|14-09-534855|14-09-616843|15-09-0250575|16-09-0536111,
351573,,,08-09-274569|08-12-019126|12-12-190667|13-12-1809512013|13-12-370301|14-12-120101,
351592,CHN10-33-098153,,04-06-050137|10-33-098153|2012-06-209115|B05-6155333|B98-6210455|B99-6143685,
351639,BELG-2012-6196415,迪克*马丽利斯*直孙女,B2012-6196415,迪克*马丽利斯*直孙女
351691,,,B04-4217115|B04-4217179|B07-4081813|B08-4351119|B10-4328070|B2011-4306477|B99-4262348,
351885,CHN12-10-227777,大卫,10-32-183110|B02-3249879,大卫
351914,B11-4097053,,B00-5150456|B03-5241862|B80-4733093|B88-4426810|B92-6451510|B94-4407032,
351973,CTRPA2012-896162,,2012-896162|2016-15-0251271|B03-6192564|B03-6192777|B05-3006877|B05-6045166|B06-3201696|B2000-6141430|B2000-6549276|B97-3062049|N07-1371446|N2010-1273040,
351978,CHN2013-01-912356,,2010-428449|2012-26-342536|2013-01-912356|B06-3201696|B07-3188451|B91-2306245|T2011-172199|T2011-172400,
351990,CHN2011-01-061001,,2011-01-061001|2015-01-0597076|B91-2306245|B93-6228793,
351995,TFPF2013-151641,,2015-30-0455840|B81-6116651|B87-6337253|B90-6306731|B93-6126932|N92-9207628|N94-7070532|N98-9835817|T2011-172651|T2013-151641,
352001,TFPF2013-151417,,B83-2350199|B87-6697607|B91-2306245|T2013-151417,
352005,BELG2012-2199226,,B02-6183083|B02-6183142|B07-2226870|B07-6398171|B08-6369079|B09-4104944|B2010-2063635|B2010-2101014|B2012-2199226,
352039,NL2016-1808758,考夫曼小迪克配爱神,N00-5063949|N2004-1389716|N2005-1936939|N98-5821416,考夫曼小迪克配爱神
352113,2013-10-756995,,2014-12-003569|B04-6058327|B2005-6234093,
352124,2014-08-052313,100%乔斯托内拿破仑,2012-08-031841|2012-08-031842,100%乔斯托内拿破仑
352137,2014-08-110215,100%乔斯托内拿破仑,2012-08-031841|2012-08-031842,100%乔斯托内拿破仑
352148,2014-08-110118,100%乔斯托内拿破仑,2012-08-031841|2012-08-031842,100%乔斯托内拿破仑
352150,2014-08-110019,100%乔斯托内拿破仑,2012-08-031841|2012-08-031842,100%乔斯托内拿破仑
352153,2014-08-110020,100%乔斯托内拿破仑,2012-08-031841|2012-08-031842,100%乔斯托内拿破仑
352181,1002,盖比,B1982-3258240|B1985-3122007|B1992-3349906,盖比
352205,TFPF2008-149097,,B95-3240271|B95-6054341|N84-8414670|N85-8590865|N86-8662338|N87-2299256|N92-9207628|N94-7070532|N98-9835817,
352219,TFPF2013-151936,,2015-01-09855542016|B84-6160994|B84-6685755|B85-6377583|B90-6306731|T2013-151936,
352223,CHN2013-01-089554,,2010-01-852284|2013-01-089554|2015-01-09855542016|2015-30-0455840|B01-6394638|B02-6283336|B04-6105661|B06-6194417|B08-6071301|B09-6356548|B99-6247128,
352230,UN2010-149704,,2010-149704|2013-08-050057|B93-6126932|B95-3240271|B95-6054341|B96-4300795,
352303,TFPF2013-158905,,B84-6160994|B84-6685755|B85-6377583|B90-6306731|T2013-158905,
352343,CHN2013-01-089559,,2013-01-089559|B02-4377717|B03-4273066|B05-4233055|B05-4233085|B08-4048108|B09-4015139|B98-2254440|N98-9835817,
352373,13-03-422901,麦克斯凡龙直孙&名鸽“白尾号”,B03-2121108,麦克斯凡龙直孙&名鸽“白尾号”
352413,B10-6038015,胡本名鸽金翼号直子,B02-6091707|B05-6166321|B94-6214211|B98-6210287|B98-6210293|B99-6143594,胡本名鸽金翼号直子
352417,B00-6156137,胡本原舍,B00-6156137|B00-6156138|B03-6266229|B98-6594049|B99-6143621,胡本原舍
352418,B00-6156138,胡本原舍,B00-6156137|B00-6156138|B03-6266229|B06-6267066|B11-6265230|B98-6594049|B99-6143621,胡本原舍
352506,,,B01-6080717|B04-6046033|B04-6046035|B07-6387689|B2010-6154793|B72-6111169|B93-6444233|B93-6444396|B993-6444396,
352551,B11-6240681,奥林匹克03直孙X所向无敌直女,B04-6095801|B05-6045015,奥林匹克03直孙X所向无敌直女
352563,B10-6359178,奥林匹克03直孙X所向无敌直女,B08-6368070,奥林匹克03直孙X所向无敌直女
352571,B11-6240682,奥林匹克03直孙X所向无敌直女,B04-6095801|B05-6045015,奥林匹克03直孙X所向无敌直女
35260,CHN2013-29-016044,詹森X克拉克X凡代克X盖比X吐尼尔X苍白X凡龙X甘纳斯,04-10-255771|05-09-230049|07-09-370078|11-10-760119|11-10-761214|D0215-08-118,詹森X克拉克X凡代克X盖比X吐尼尔X苍白X凡龙X甘纳斯
352604,CHN14-06-167439,波西瓦X“百万将军”系,2012-06-209777|2013-06-196998|2014-06-167439,波西瓦X“百万将军”系
352618,CHN14-06-167435,波西瓦,2012-06-210000|2013-06-196997|2014-06-167435,波西瓦
35266,CHN2018-10-0918818,电脑X汉斯.威利理奇,09-09-316884|D0954-06-1201|D0954-06-1379|D0954-08-407,电脑X汉斯.威利理奇
35267,CHN2018-10-0918833,电脑X詹森X甘纳斯,05-09-230049|08-10-018897|09-09-316884|13-10-011985|13-10-100481|BLG03-2197431,电脑X詹森X甘纳斯
35270,CHN2019-10-0650914,霍夫肯X甘纳斯X凡龙X瓦特X电脑X詹森X慕利门,04-10-255782|06-10-226888|12-10-418495|13-10-096931,霍夫肯X甘纳斯X凡龙X瓦特X电脑X詹森X慕利门
352749,2014-08-348329,辉煌闪电号,2013-08-150180|2013-08-150209|2014-08-348023|2014-08-348024|2014-08-348330|2014-08-348378,辉煌闪电号
35275,CHN2015-10-0873841,詹森X速霸龙,13-10-011999|BLG03-4214278|BLG07-4332304|BLG08-4095112|BLG11-4244628|BLG11-6219350,詹森X速霸龙
352750,2010-08-279327,鲁道克拉森,2013-08-151101|2014-08-347780|2014-08-348432|2015-08-0040025|2015-08-0040352|2016-08-0171037|N00-0077729|N01-0179465|N93-1125375,鲁道克拉森
352755,B11-6342299,奥林匹克03直子x杨直女,2013-03-889391|2014-03-130736|2014-03-130822|2015-03-1150112|2016-03-0361868|2016-03-0361869|2016-03-0714331|2016-03-0756028|2016-03-0756098|2016-03-0756099|2016-0745557|2017-03-0307215|2017-03-0307246|2017-03-0381087|2017-03-0381137|2017-03-0381181|2017-03-0544733|2017-03-0544734|2017-03-0544740,奥林匹克03直子x杨直女
352761,B05-6045081,奥利匹克03X灰小鸽王,B01-6455003|B04-6073742,奥利匹克03X灰小鸽王
352840,CHN14-26-050074,奶酪小子,17-26-0554736|2013-15-122675|2013-26-122794,奶酪小子
352845,TFPF2014-198805,,2011-01-061001|2012-32-620967|2015-01-05970822016|B88-6717732|B90-6306731|B99-6559731|T2014-198805,
352848,TFPF2010-259895,,2011-211668|2011-489731|B83-2350199|B87-6697607|B91-2306245|N84-8414670|N85-8590865|N86-8662338|N87-2299256|N92-9207628|N94-7070532|N98-9835817|T2010-259895,
353027,B04-4277401,,B94-4421875|B99-4066126,
353085,CHN2011-12-079046,勃默德配詹森邦德007079046,2000-12-008213|2006-12-010638|2007-12-029027|2008-12-166056|2009-12-017780|2009-12-017786|2011-12-079046|98-01-028631,勃默德配詹森邦德007079046
353094,2011-12-079066,勃默德配狄尔巴公棚10名,04-12-111637|05-12-165834|2004-12-111631|2007-12-029125|2008-12-166046|2011-12-079066,勃默德配狄尔巴公棚10名
353097,CHN2011-12-079077,勃默德配詹森邦德007,2002-12-202316|2006-12-010601|2009-127371|2011-12-079077|98-01-028631|99-12-076585,勃默德配詹森邦德007
353104,CHN2011-12-079152,勃默德079152,04-12-111637|05-12-165834|2000-12-008203|2001-12-066054|2004-12-111631|2009-12-016013|2011-12-079152,勃默德079152
353108,CHN2011-12-079180（2002-12-188099）,勃默德配詹森邦德007同父异母出,15-12-0129090|2000-12-008231|2002-12-188099|2007-12-029027|2011-12-079180|94-05522601|98-01-028631|98-12-125181,勃默德配詹森邦德007同父异母出
353110,CHN2011-12-079203,勃默德配邦德007配凡龙,15-12-0129090|2002-12-198181|2005-12-156464|2007-12-029027|2009-12-347191|2011-12-079203|98-01-028641,勃默德配邦德007配凡龙
353324,CHN13-32-971904,克拉克詹森,13-32-971904|N2002-1878140,克拉克詹森
353368,,,2000-142457|2001-09-023730|2004-09-008573|2004-09-019503|2004-09-160852|2006-09-191450|2007-09-329203|2009-09-432088|2011-19-347166|2014-19-254362|B03-6192564|B2007-6363493|B2010-6357365,
353394,CHN13-32-791984,克拉克詹森,13-32-791984|N2002-1878140,克拉克詹森
353445,,,B06-4151023|B07-4022161|B09-4107260|B10-4326020|B11-4264425,
353522,14-32-405157,速霸龙,01-10-540691|09-10-600505|09-32-589677|09-32-601705|10-32-141889|13-10-321990|14-32-405137|14-32-405157,速霸龙
353525,14-32-428166,速霸龙,07-10-020002|12-32-200996|13-32-211625|14-32-428166|B05-4045228|B05-5045012,速霸龙
353527,14-32-406522,速霸龙,07-10-020010|07-10-042990|08-10-450217|09-32-601705|13-32-200776|14-32-406522|B05-4045062|B05-4045117|B05-4045228|B05-4045270,速霸龙
353530,14-32-428129,速霸龙,07-10-042990|11-32-133891|14-32-428129|B05-4045228|B05-4045270|B98-6492040,速霸龙
353532,13-32-221982,速霸龙,07-10-018566|09-10-039967|13-32-221982|B04-2063085|B05-4045270|B06-4266811,速霸龙
353534,13-32-208101,速霸龙,08-10-450217|09-32-601705|13-32-208101|B05-3180210|B05-4045062|B05-4045228|B05-4045270,速霸龙
353537,14-32-405159,速霸龙,08-10-450217|09-32-601705|14-32-405159|B05-3180210|B05-4045062|B05-4045228|B05-4045270,速霸龙
35354,台鸽2001-223713,闪电桑洁士,2001-223713|2007-05-226223|2007-05-226224|2008-05-192385|2008-05-384888|2008-32-583167|2008-32-583169|B78-6230533|B85-6580821,闪电桑洁士
353540,14-32-407908,速霸龙,07-10-020002|07-10-042990|09-10-001650|09-32-601948|10-32-141871|10-32-260336|12-32-200996|13-10-330137|13-32-200361|14-32-407908,速霸龙
353569,,,B1992-3138647|B1995-3336674|B1998-3194076|B2001-3076093|B2002-3026076|B2006-3148497|B2010-3088967,
353606,B09-9077906,阿玛尼直孙女,B00-9103502|B02-3022036,阿玛尼直孙女
353616,B08-9044004,阿玛尼,B00-9103502|B02-3022036,阿玛尼
353620,B08-9114359,飞毛腿,B00-4348204|B00-9103501,飞毛腿
353622,B07-9023737,强将号,B98-9147006|B99-9128103,强将号
353648,B08-9114554,飞毛腿,B00-4348204|B00-9103501|B07-9023004|B08-9114554,飞毛腿
35376,台鸽2004-041235,涡轮教父,2000-229628|2004-041235|B90-6401774,涡轮教父
353765,BELG2007-4332362,速霸龙,B01-4174021|B01-4174049|B02-4333309|B02-4333310|B02-4333311|B04-4019942|B04-4019943|B2004-4295601|B2004-4433009|B91-4560548|B93-4429362|B97-4263054|B98-4185270|BLG2007-4332362,速霸龙
353769,BELG2007-4332332,速霸龙,B01-4174021|B01-4174049|B02-4333309|B02-4333310|B02-4333311|B04-4019942|B04-4019943|B91-4560548|B93-4429362|B97-4263054|B98-4185270|BLG2004-4295601|BLG2004-4433009|BLG2007-4332332,速霸龙
353779,CHN2013-000689,速霸龙,2013-04-000689|B00-4066087|B00-4174021|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B91-4261261|B95-4192444|B97-4173729|B99-4391511|B99-4500907|BLG1991-4261261|BLG1995-4192444|BLG2005-4045080|BLG2006-4112210,速霸龙
353788,NL14-1186154,“迅雷”奥林匹克代表鸽冠军,N07-4101812|N98-1436441,“迅雷”奥林匹克代表鸽冠军
353795,B08-6065518,帝贝克.巴腾斯,B02-6035319|B05-6038424|B94-6081498|B94-6388921|B96-6049909|B98-6085234,帝贝克.巴腾斯
353796,2014-05-388859,小狼狗号X七冠王女儿,2008-05-207168|2013-05-469991,小狼狗号X七冠王女儿
353802,BE06-3008263,闪电号直子,B00-3195029|B00-3195099|B06-3008003|B06-3008263|B93-3354340|N98-3158062,闪电号直子
353804,2014-05-3888804,大英格斯孙代,2007-03-527009|2012-05-518091|2012-05-525945|N08-2049372,大英格斯孙代
353812,CHN2012-12-180682,勃默德配狄尔巴180682,04-12-111637|05-12-165834|2004-12-111631|2007-12-029125|2008-12-166046|2012-12-180682,勃默德配狄尔巴180682
353824,CHN2012-12-182659,勃默德配詹森邦德007182659,15-12-0129090|2000-12-008213|2000-12-008231|2002-12-190357|2004-12-111670|2007-12-029027|2009-12-017626|2009-12-017667|2012-12-182659|94-05522601,勃默德配詹森邦德007182659
353825,CHN2012-12-182663,勃默德配詹森邦德007182659,15-12-0129090|2000-12-008213|2002-12-190357|2007-12-029027|2009-12-017667|2012-12-182663|98-01-028631|98-12-125181,勃默德配詹森邦德007182659
353828,,,B06-3054630|B1999-3020065|B2000-3146013|B2000-3277207|B2003-3131024|B2004-3099149|B2006-3202447|N13-1784772,
353830,CHN2012-12-197880,勃默德197880,2000-12-008213|2002-12-197084|2007-12-029027|2007-12-029299|2012-12-197880|98-01-028641|99-12-076579,勃默德197880
353837,CHN2012-12-197935,勃默德197935,2001-12-066044|2006-12-010678|2008-12-166046|2009-12-017646|2012-12-197935|99-12-076579,勃默德197935
353848,2013-26-189625,甘纳斯鸽王699,2006-26-111907|2010-26-202312,甘纳斯鸽王699
353902,2013-26-188912,盖比白腹号,2006-26-001458|2011-26-099605,盖比白腹号
353906,Ｂ2011-2178324,,B01-6455003,
353918,,,B1999-3020065|B2000-3244492|B2001-3076145|B2002-4202006|B2003-3130403|N13-5306525|N2006-2172146,
353944,2013-26-189620,詹森*电脑020,2003-26-085089|2004-565442,詹森*电脑020
353954,2008-03-566052,贺伯特,2004-03-333123|2007-03-003355|BLG2000-2408355|BLG97-6165787|BLG98-2214442,贺伯特
353958,2008-03-566043,,2004-03-333123|2007-03-003355|BLG2000-2408355|BLG97-6165787|BLG98-2214442,
353960,Ｂ２０１２－６３２３１３０,,B2002-6354241,
353961,2014-03-1143321,,07-03-003355|2006-03-495515|B98-2214442|BLG00-2408355|BLG86-6260314|BLG91-5320214|BLG91-6371155|BLG93-2053658|BLG98-221442|BLG99-5105556|BLG99-5128024|N94-9402390,
353968,BE10-4258199,帝卢速霸龙“幸运848号”,B00-4065848|B08-4061030|B08-4061050|B08-9041156|B09-2119449|B09-4022031|B09-4022040|B10-2155132|B11-2014233|B11-2014235|B11-4142094|B12-2002409|B12-2002492|B12-2002704|B13-2022049|B13-2022092,帝卢速霸龙“幸运848号”
353973,CHN2014-226764,,B04-5065634|B06-5100749,
354004,,帝卢·速霸龙＜马歇尔·阿布瑞契＞,13-02-012046|B00-4065848|B00-4066087|B00-4174021|B01-4489665|B02-4333310|B02-4333311|B02-4333378|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B91-4261261|B94-4438205|B97-4173729|B99-4365061|B99-4391511|B99-4500907,帝卢·速霸龙＜马歇尔·阿布瑞契＞
354029,,马歇尔．阿布瑞契:速霸龙,13-02-012046|B00-4065848|B00-4066087|B00-4174021|B01-4489665|B02-4333310|B02-4333311|B02-4333378|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B91-4261261|B94-4438205|B97-4173729|B99-4365061|B99-4391511|B99-4500907,马歇尔．阿布瑞契:速霸龙
354033,,帝卢·速霸龙,B00-4065848|D08857-10-390,帝卢·速霸龙
354151,CHN2013-12-276022,勃默德配詹森邦德007276022,2002-12-202316|2009-12-017780|2009-12-017786|2009-127371|2011-12-079046|2011-12-079077|2013-12-276022,勃默德配詹森邦德007276022
354153,CHN2013-12-276052,勃默德276052,04-12-111637|05-12-165834|2004-12-111631|2005-12-168036|2007-12-029125|2007-12-029373|2008-12-166046|2012-12-176411|2013-12-276052|2014-12-187843|2014-12-212656,勃默德276052
